tx_hash,crypto_type,amount,fee,timestamp,sender_wallet,receiver_wallet,fraud
0x00000998,BTC,4.248993354619726,0.014587946731845165,2024-01-07 06:12:00,wallet_1585,wallet_2589,0
0x00000abf,ETH,8.891194071339566,0.03370002300136562,2024-01-06 22:38:00,wallet_1135,wallet_3436,0
0x000008a6,USDT,4.3586458923394895,0.010131520108853716,2024-01-04 04:41:00,wallet_2661,wallet_1734,0
0x00000403,SOL,3.6881082141875647,0.005268867071042054,2024-01-05 08:57:00,wallet_0729,wallet_4990,0
0x000025e7,SOL,266.23143740726607,1.1934324374839056,2024-01-02 12:45:00,wallet_0960,wallet_2605,1
0x0000058d,SOL,3.6654685340960613,0.011054644901758616,2024-01-06 09:53:00,wallet_1876,wallet_4877,0
0x00000984,USDT,8.620871058062658,0.032428164704746895,2024-01-01 02:52:00,wallet_0133,wallet_0765,0
0x000010b5,BTC,1.7790064394520524,0.0028801129468367277,2024-01-05 20:24:00,wallet_4261,wallet_4605,0
0x00002589,USDT,25.584275089971772,0.10780753337278695,2024-01-07 19:08:00,wallet_3448,wallet_4728,0
0x000004fe,USDT,6.236762752081489,0.02896109954262468,2024-01-02 14:55:00,wallet_1437,wallet_3448,0
0x0000184c,BTC,9.094864237863405,0.012614872074156175,2024-01-03 10:03:00,wallet_2326,wallet_0084,0
0x0000132b,USDT,5.203845758931761,0.02296392030707981,2024-01-02 10:02:00,wallet_2563,wallet_1028,0
0x000013c8,BTC,8.452493139838278,0.024398946792615485,2024-01-02 16:40:00,wallet_0062,wallet_0378,0
0x000007ba,USDT,5.758216468118465,0.019745421486628365,2024-01-04 14:21:00,wallet_4345,wallet_2134,0
0x00000425,BNB,12.533220736762207,0.04940248417146873,2024-01-04 14:33:00,wallet_0767,wallet_4710,0
0x00001396,ETH,3.9297512532269905,0.009370527500370535,2024-01-03 17:08:00,wallet_1920,wallet_2044,0
0x000011b7,BNB,2.0638598654100804,0.004932983528881588,2024-01-01 15:31:00,wallet_3617,wallet_1579,0
0x00001b51,USDT,21.673910138454133,0.09790881072292829,2024-01-01 19:45:00,wallet_4862,wallet_0921,0
0x00002425,BTC,11.85573931613717,0.04282667865543975,2024-01-05 15:17:00,wallet_2804,wallet_4433,0
0x000005de,SOL,14.70027432613702,0.03764653045057841,2024-01-07 03:50:00,wallet_2914,wallet_3233,0
0x00002178,SOL,6.96658757459126,0.007958044165608932,2024-01-02 02:47:00,wallet_2331,wallet_4402,0
0x00002462,BTC,5.328812463955878,0.017652620564950882,2024-01-05 13:04:00,wallet_3560,wallet_4994,0
0x00002284,ETH,0.9967916691749553,0.004198068219387492,2024-01-06 07:54:00,wallet_2646,wallet_0785,0
0x000022d8,BTC,25.461224764685934,0.0986739510407576,2024-01-03 09:32:00,wallet_3044,wallet_3486,0
0x00001336,BTC,7.288494289369153,0.021060812384170506,2024-01-05 19:46:00,wallet_1365,wallet_4695,0
0x000002a6,ETH,27.491930516649767,0.06359760779114196,2024-01-03 08:27:00,wallet_0668,wallet_2436,0
0x000013d4,ETH,9.545349124558545,0.032103894394511084,2024-01-05 05:45:00,wallet_4167,wallet_1516,0
0x00001f80,BNB,3.90490359781609,0.01298016446346342,2024-01-05 21:25:00,wallet_3865,wallet_0401,0
0x00001d90,ETH,21.84391395966067,0.0624673389324728,2024-01-01 19:29:00,wallet_3888,wallet_4531,0
0x00000066,BTC,9.919844376750056,0.02758856731162849,2024-01-04 09:43:00,wallet_1428,wallet_2081,0
0x000003bd,ETH,2.8411706000215604,0.008511566735069743,2024-01-05 10:48:00,wallet_2847,wallet_2411,0
0x0000216c,ETH,0.9639957858078709,0.002005596347561063,2024-01-04 22:15:00,wallet_0017,wallet_0291,0
0x00000ec9,USDT,23.579029743048277,0.060985441744283976,2024-01-02 06:50:00,wallet_4298,wallet_3480,0
0x0000259e,BNB,9.890524388213013,0.024926543823084752,2024-01-04 22:51:00,wallet_2933,wallet_1227,0
0x00001c05,USDT,6.021120216536513,0.02635667656323751,2024-01-01 17:50:00,wallet_4813,wallet_4979,0
0x00000fcb,SOL,5.895566746201289,0.01869794670674093,2024-01-02 21:09:00,wallet_0364,wallet_4905,0
0x00000a58,BNB,8.589673363038223,0.027185599917014597,2024-01-06 05:21:00,wallet_2232,wallet_2109,0
0x00001770,BNB,22.377256061918374,0.05327602423959982,2024-01-02 17:20:00,wallet_1858,wallet_4521,0
0x00001ef7,USDT,15.13679585419231,0.04178189666390145,2024-01-05 02:07:00,wallet_1200,wallet_4567,0
0x00000b0a,BNB,2.045241594748596,0.00834619634291452,2024-01-06 18:49:00,wallet_2850,wallet_1186,0
0x00000ffe,ETH,11.35592372177442,0.036144309493492094,2024-01-06 18:35:00,wallet_0592,wallet_3360,0
0x00001e5e,SOL,5.186643404421528,0.005713455638899306,2024-01-03 19:20:00,wallet_2704,wallet_4727,0
0x0000242a,ETH,8.774877983282618,0.011284316086665745,2024-01-06 12:36:00,wallet_4914,wallet_2120,0
0x00001fb1,BNB,13.455160763334318,0.029511015921832248,2024-01-03 20:57:00,wallet_0636,wallet_1555,0
0x000012a4,BTC,4.155176724059335,0.008272941980773168,2024-01-04 18:52:00,wallet_2823,wallet_0959,0
0x0000079b,ETH,2.992154043046661,0.005165040777661229,2024-01-01 02:29:00,wallet_4207,wallet_2894,0
0x000017dd,USDT,1.317332369701279,0.003416148450965188,2024-01-06 21:22:00,wallet_4935,wallet_2831,0
0x000008fb,USDT,27.63316622179418,0.13761179505338844,2024-01-02 09:02:00,wallet_2763,wallet_2007,0
0x00001ea4,ETH,9.246348137899322,0.03126026987381308,2024-01-04 03:31:00,wallet_2187,wallet_1412,0
0x0000111e,USDT,8.574071074478788,0.034506117311772694,2024-01-01 10:40:00,wallet_2817,wallet_3048,0
0x00001531,BNB,12.129526357869004,0.04418521985696206,2024-01-05 15:53:00,wallet_4941,wallet_0101,0
0x00001a73,ETH,0.40115046348782885,0.0006878883169784784,2024-01-03 11:06:00,wallet_3125,wallet_1024,0
0x00002182,ETH,6.147378321205738,0.01588718328974075,2024-01-06 03:44:00,wallet_4041,wallet_4829,0
0x000010c3,BTC,11.978787717275091,0.05020873659549724,2024-01-01 13:17:00,wallet_4174,wallet_0960,0
0x00000210,BTC,65.28310513049635,0.21630663633924962,2024-01-01 05:30:00,wallet_3287,wallet_2467,0
0x000004d1,BNB,22.961023083838434,0.07467865092689582,2024-01-02 01:30:00,wallet_0424,wallet_3554,0
0x0000030b,USDT,54.12877494769698,0.18954477777733952,2024-01-06 01:22:00,wallet_4587,wallet_4722,0
0x000016e3,USDT,2.4519710240131265,0.0028801537376387546,2024-01-03 17:22:00,wallet_3698,wallet_2243,0
0x00000bf3,SOL,5.208935399201974,0.014970528891744285,2024-01-05 08:05:00,wallet_1498,wallet_1711,0
0x0000218b,ETH,1.641289251965276,0.002966734403644375,2024-01-04 22:18:00,wallet_1863,wallet_2308,0
0x00000744,BTC,11.14117398493304,0.03005180377968826,2024-01-04 00:23:00,wallet_2863,wallet_2508,0
0x000020f6,BTC,12.33756516844976,0.05581750476746097,2024-01-01 00:13:00,wallet_2154,wallet_2038,0
0x00001ceb,USDT,18.846982239735393,0.0836957343251221,2024-01-07 15:18:00,wallet_4080,wallet_4114,0
0x0000121f,BNB,10.917207837971725,0.027877623580066457,2024-01-07 17:01:00,wallet_0658,wallet_2091,0
0x0000109a,BNB,5.392299994608749,0.023767466946872897,2024-01-03 03:42:00,wallet_0231,wallet_1951,0
0x000007c8,SOL,5.838788010144725,0.01661653570253005,2024-01-06 20:58:00,wallet_0614,wallet_1087,0
0x00001cd3,BNB,4.059739673196273,0.00724730129758753,2024-01-06 03:07:00,wallet_4161,wallet_1158,0
0x00001c89,ETH,1.7295588530200443,0.008465591364047004,2024-01-07 11:24:00,wallet_0514,wallet_1418,0
0x000014b7,BTC,3.4638304166605733,0.014969384619192262,2024-01-01 03:23:00,wallet_1003,wallet_2016,0
0x00002000,BTC,12.90853103531959,0.04444225415033634,2024-01-05 17:33:00,wallet_1181,wallet_3576,0
0x00001d17,SOL,12.447835308725015,0.018386589899479642,2024-01-06 14:46:00,wallet_4221,wallet_2241,0
0x000009a7,SOL,6.5724711088747005,0.019146415878998683,2024-01-06 14:03:00,wallet_1413,wallet_3475,0
0x00001c1d,USDT,2.970764333893138,0.003752723645753241,2024-01-04 11:58:00,wallet_2423,wallet_3869,0
0x000014c0,ETH,0.45859247562934824,0.0018815971587072776,2024-01-03 02:46:00,wallet_0804,wallet_3538,0
0x0000234b,ETH,18.76601537267119,0.05692592517371907,2024-01-07 02:35:00,wallet_0319,wallet_0289,0
0x00000574,BNB,39.89804365781287,0.0687893041830786,2024-01-01 21:03:00,wallet_4675,wallet_4469,0
0x00000fa2,SOL,31.825584504098867,0.15462358069653964,2024-01-02 00:49:00,wallet_4628,wallet_1644,0
0x000014fb,USDT,18.51501241891897,0.0901596102688041,2024-01-04 05:58:00,wallet_2530,wallet_4366,0
0x00000ca3,SOL,9.329176501376523,0.012827855839590917,2024-01-07 08:33:00,wallet_4362,wallet_3198,0
0x00000412,BNB,3.6600702537885494,0.012833601886004086,2024-01-06 04:16:00,wallet_3705,wallet_1238,0
0x00000ce2,BTC,14.960631882006076,0.06361017691018353,2024-01-07 02:21:00,wallet_1872,wallet_4283,0
0x00001c58,ETH,4.216263067386975,0.012430843063455781,2024-01-06 19:04:00,wallet_3683,wallet_3102,0
0x00000101,BTC,4.1351949307395275,0.007925605689654114,2024-01-07 17:41:00,wallet_0411,wallet_1285,0
0x00001c76,BTC,6.830727561410512,0.016217095363079623,2024-01-06 15:53:00,wallet_0470,wallet_3039,0
0x000021a8,USDT,23.404786774354992,0.04068682578887134,2024-01-01 17:20:00,wallet_2120,wallet_3856,0
0x00001e88,SOL,32.522003225011545,0.056736998660519476,2024-01-02 15:36:00,wallet_0638,wallet_2520,0
0x000016d3,ETH,9.0584195351163,0.03880944156930534,2024-01-04 11:06:00,wallet_3526,wallet_0489,0
0x00000829,SOL,46.14220288877543,0.1336713034260069,2024-01-04 00:53:00,wallet_2667,wallet_0365,0
0x00001e16,USDT,40.03585888699497,0.05435347728150516,2024-01-01 11:42:00,wallet_3637,wallet_4055,0
0x000001f7,ETH,9.945718816944625,0.049650963199991446,2024-01-06 03:40:00,wallet_3310,wallet_4590,0
0x00001491,SOL,1.2932908586820497,0.003839825387928968,2024-01-04 17:22:00,wallet_2061,wallet_2478,0
0x0000226e,BNB,3.1745698649784546,0.006179011412958678,2024-01-02 14:42:00,wallet_2922,wallet_3778,0
0x00000541,USDT,11.19332866368316,0.0191619039103468,2024-01-05 20:15:00,wallet_0256,wallet_1027,0
0x00002107,BTC,9.131397092675446,0.029086176953880025,2024-01-04 21:51:00,wallet_2456,wallet_1408,0
0x000013b6,ETH,24.258066502147084,0.07484078773456071,2024-01-01 14:08:00,wallet_0889,wallet_0487,0
0x000008c8,BTC,9.274963730852905,0.046279858932459006,2024-01-05 01:18:00,wallet_4101,wallet_3234,0
0x00001375,BTC,10.850476798804195,0.052981551855423546,2024-01-02 01:20:00,wallet_4800,wallet_2474,0
0x00000174,USDT,8.364020304730682,0.012322880564711746,2024-01-03 00:46:00,wallet_2502,wallet_3006,0
0x00002106,USDT,20.267146095300458,0.061155480992975686,2024-01-01 23:14:00,wallet_0626,wallet_1795,0
0x00000d2a,BTC,21.914943331057295,0.09954745526612697,2024-01-01 20:21:00,wallet_2592,wallet_0079,0
0x000007d6,SOL,26.48708015418453,0.08766297973507636,2024-01-07 03:09:00,wallet_3969,wallet_1150,0
0x00000e48,BTC,5.003356568459092,0.020221327797743365,2024-01-06 09:00:00,wallet_2956,wallet_4934,0
0x00002087,ETH,6.682928100055679,0.022185894660863365,2024-01-03 13:52:00,wallet_1689,wallet_4160,0
0x00001d61,SOL,7.860041716371904,0.02534883650871827,2024-01-03 18:26:00,wallet_3923,wallet_1130,0
0x00000fa1,BNB,4.452549869190103,0.019090483815716944,2024-01-03 04:39:00,wallet_0782,wallet_2186,0
0x000017b8,ETH,1.2405087038108242,0.006150107157893459,2024-01-07 21:57:00,wallet_1652,wallet_1999,0
0x00002220,BNB,2.192234456572798,0.010702434578711678,2024-01-06 16:30:00,wallet_4626,wallet_1225,0
0x000003e5,ETH,19.04683570767707,0.0555019494933049,2024-01-03 05:14:00,wallet_0929,wallet_1663,0
0x00001ff3,SOL,2.9317224619841884,0.012111909911106966,2024-01-01 03:56:00,wallet_0736,wallet_1985,0
0x00000cda,USDT,41.07118134127396,0.14824187630319868,2024-01-07 09:55:00,wallet_2863,wallet_2256,0
0x00000498,SOL,18.790243464294917,0.0766431700665492,2024-01-04 00:52:00,wallet_4549,wallet_4213,0
0x00000227,BNB,11.331369803421742,0.01784504449085156,2024-01-06 19:15:00,wallet_1933,wallet_2766,0
0x000002e8,SOL,37.16141183753329,0.13545267652014345,2024-01-02 08:45:00,wallet_0027,wallet_1203,0
0x00001c37,BNB,20.735970007930206,0.03899489567862803,2024-01-07 10:40:00,wallet_2627,wallet_1119,0
0x000011ca,USDT,28.43966230224172,0.08155093842356972,2024-01-03 21:19:00,wallet_3569,wallet_3365,0
0x00000b2b,BNB,17.673587961638866,0.03767390548243203,2024-01-07 16:06:00,wallet_1363,wallet_2911,0
0x00002274,BNB,1.85282767594185,0.005494413871917954,2024-01-03 22:03:00,wallet_4803,wallet_0145,0
0x00000d83,BTC,12.479509732319563,0.014590935222191199,2024-01-01 23:27:00,wallet_4891,wallet_1630,0
0x00000aa4,SOL,8.49908713592999,0.020760951483936828,2024-01-06 01:15:00,wallet_1910,wallet_3102,0
0x00001abf,BTC,3.3010489668869805,0.011298602367556027,2024-01-02 03:08:00,wallet_2031,wallet_1758,0
0x00001dbf,ETH,7.941622184142782,0.024142104764072827,2024-01-01 18:00:00,wallet_3960,wallet_0641,0
0x00001d7b,USDT,21.482439382982424,0.04650449555649379,2024-01-07 09:04:00,wallet_3188,wallet_2894,0
0x000023d6,SOL,12.93214154160863,0.026345794646030277,2024-01-04 00:04:00,wallet_2205,wallet_1877,0
0x000018f9,BTC,1.436325356485094,0.006909690798229054,2024-01-05 00:11:00,wallet_0016,wallet_0231,0
0x000014ee,BTC,7.038968622936978,0.013884929936639968,2024-01-05 19:33:00,wallet_2073,wallet_1751,0
0x00002510,ETH,23.535748938264813,0.083406744475005,2024-01-04 11:00:00,wallet_1921,wallet_3772,0
0x00000b98,SOL,1.058723508259974,0.003219143130323066,2024-01-05 13:11:00,wallet_2483,wallet_1490,0
0x000002b5,USDT,6.97108368646255,0.022628865195311917,2024-01-06 12:11:00,wallet_3671,wallet_4606,0
0x000009e5,USDT,11.43865336084365,0.023383018721803463,2024-01-02 04:40:00,wallet_3609,wallet_0873,0
0x000018ff,BNB,11.139552350851725,0.024300941430746206,2024-01-04 03:26:00,wallet_1444,wallet_4227,0
0x000003d6,BTC,5.012282576516208,0.024971204413899897,2024-01-06 15:38:00,wallet_2101,wallet_2543,0
0x000014f4,SOL,6.421060431143895,0.0204589977762827,2024-01-03 10:33:00,wallet_0342,wallet_2490,0
0x0000004f,BTC,8.411682143879398,0.01940792436469618,2024-01-02 09:40:00,wallet_4212,wallet_3034,0
0x00000fd5,ETH,4.616336365164984,0.008736202657170017,2024-01-07 06:37:00,wallet_3552,wallet_1514,0
0x00001872,ETH,2.3961844528358656,0.011904566900257386,2024-01-04 06:31:00,wallet_4150,wallet_2288,0
0x00002568,SOL,9.669116125928738,0.02328682775425555,2024-01-05 12:04:00,wallet_3410,wallet_1165,0
0x00002341,BTC,4.302386593674215,0.021214905450755727,2024-01-03 08:57:00,wallet_1344,wallet_2473,0
0x00000c23,ETH,1.7104048830182925,0.005536637652169711,2024-01-04 04:04:00,wallet_2721,wallet_3227,0
0x00000e11,BTC,1.1042385944088897,0.0036979701169913073,2024-01-03 08:58:00,wallet_1887,wallet_3082,0
0x000017b9,BNB,3.758741246158834,0.015471413244438608,2024-01-04 10:36:00,wallet_1297,wallet_0089,0
0x00001fbe,BNB,8.47313501452066,0.017581307099641574,2024-01-01 04:21:00,wallet_3432,wallet_3391,0
0x0000085e,ETH,6.219452753318008,0.02756444243225529,2024-01-07 06:51:00,wallet_3111,wallet_2166,0
0x000018a6,ETH,16.704885344964303,0.044510253041470646,2024-01-01 23:21:00,wallet_4151,wallet_1087,0
0x000008dc,BNB,1.9512640754839807,0.009127941375806548,2024-01-02 08:42:00,wallet_1495,wallet_0923,0
0x000001bd,BTC,42.22418195901815,0.17717364298795818,2024-01-04 20:52:00,wallet_0714,wallet_3263,0
0x00001313,SOL,120.20245525265209,0.4723661306485626,2024-01-02 20:16:00,wallet_3656,wallet_2796,0
0x00001172,BNB,29.926406882586637,0.08097406613222591,2024-01-07 09:02:00,wallet_4922,wallet_1384,0
0x00002342,BNB,12.6394685868349,0.028658235335742153,2024-01-03 09:56:00,wallet_3965,wallet_2375,0
0x000019e8,BNB,23.236145565730958,0.052013970567512634,2024-01-02 12:34:00,wallet_0579,wallet_3795,0
0x00000cf4,BTC,2.5465452869315004,0.002853878167619346,2024-01-05 01:01:00,wallet_3503,wallet_3406,0
0x000006a5,BNB,15.32138905180748,0.07361304184235926,2024-01-07 00:41:00,wallet_0187,wallet_2728,0
0x000009de,ETH,8.55843913467577,0.04003583887067517,2024-01-02 21:55:00,wallet_0681,wallet_0704,0
0x00000044,SOL,2.6405286719201824,0.008279778723790135,2024-01-05 07:51:00,wallet_2306,wallet_1042,0
0x00000490,BTC,25.874078327841175,0.05275301299794595,2024-01-07 10:37:00,wallet_2852,wallet_2546,0
0x00000030,BNB,3.287346582844111,0.00875171796942135,2024-01-02 05:20:00,wallet_2994,wallet_1897,0
0x0000041d,BTC,35.58906548256378,0.13860460825512463,2024-01-02 05:01:00,wallet_4954,wallet_1251,0
0x00000fbd,BNB,1.0365949274724713,0.001524588392555009,2024-01-03 19:12:00,wallet_2166,wallet_4727,0
0x00000370,USDT,9.683778757396933,0.04372217177538649,2024-01-04 12:22:00,wallet_3726,wallet_4383,0
0x00000a5b,BTC,27.30146817797681,0.07196436178513411,2024-01-07 01:36:00,wallet_1465,wallet_4159,0
0x00001e4f,ETH,30.99416222426743,0.1255126987864749,2024-01-06 06:42:00,wallet_4003,wallet_4689,0
0x00000987,SOL,11.96013206992775,0.015586677217476946,2024-01-04 05:47:00,wallet_3185,wallet_3603,0
0x0000133c,BTC,1.2344872843484929,0.0040428564931418035,2024-01-04 06:29:00,wallet_4571,wallet_0027,0
0x000005bb,SOL,2.8761468600684625,0.006499551451987387,2024-01-01 22:29:00,wallet_3371,wallet_2291,0
0x00001c7c,USDT,6.172753487836976,0.0262710879619778,2024-01-05 12:49:00,wallet_1382,wallet_0986,0
0x000013ab,USDT,3.46841069762951,0.015168929043483109,2024-01-05 20:22:00,wallet_0989,wallet_2739,0
0x00000989,BTC,5.259221324197944,0.019906039698629505,2024-01-05 22:09:00,wallet_3179,wallet_4577,0
0x0000199a,BNB,1.2341513300579932,0.004994876492523614,2024-01-04 05:54:00,wallet_1984,wallet_4667,0
0x000000e6,SOL,7.8083524658916685,0.03549703849518254,2024-01-01 15:58:00,wallet_1287,wallet_0707,0
0x00000528,ETH,1.028658829667155,0.0017627995627617892,2024-01-03 00:02:00,wallet_2745,wallet_3621,0
0x00000029,USDT,2.882039968992588,0.013508482068989813,2024-01-01 00:35:00,wallet_4566,wallet_3842,0
0x00000309,BNB,4.483892125016407,0.012888573830356805,2024-01-02 19:40:00,wallet_3324,wallet_3833,0
0x000022f6,USDT,2.993942398486232,0.003181634105522338,2024-01-01 00:54:00,wallet_4625,wallet_1408,0
0x000020d4,BNB,6.252830603095148,0.010004593815801963,2024-01-03 11:28:00,wallet_1883,wallet_0290,0
0x000006c1,BNB,12.753343920372824,0.042941063064847615,2024-01-03 07:19:00,wallet_1036,wallet_2992,0
0x00000f46,SOL,8.310869272577404,0.03721305844307128,2024-01-03 00:39:00,wallet_4778,wallet_4560,0
0x00000243,SOL,2.365362586237953,0.0036214455147978854,2024-01-07 13:55:00,wallet_0184,wallet_1799,0
0x000026d5,BNB,119.52406509110635,0.38251862884248716,2024-01-03 16:03:00,wallet_2244,wallet_0312,1
0x000016cf,USDT,6.685624135940602,0.008053531562571993,2024-01-06 16:50:00,wallet_0332,wallet_3947,0
0x0000204f,ETH,2.2763406865396396,0.005150706764891301,2024-01-06 17:07:00,wallet_2687,wallet_4608,0
0x00001c6b,ETH,44.54321483373653,0.10351890419211036,2024-01-05 21:51:00,wallet_4832,wallet_2250,0
0x000005d3,ETH,5.757825455700817,0.0280760007852685,2024-01-05 10:05:00,wallet_2025,wallet_0164,0
0x00002395,USDT,25.338661548129828,0.06816032879827516,2024-01-06 06:17:00,wallet_2770,wallet_4217,0
0x000015ea,BNB,3.9149509638145665,0.005864633788886156,2024-01-02 17:07:00,wallet_0050,wallet_1174,0
0x0000003d,BTC,3.346222858316169,0.0143475963656587,2024-01-06 12:46:00,wallet_2678,wallet_1622,0
0x0000155f,SOL,10.957142130163144,0.014372992417113518,2024-01-04 01:20:00,wallet_2185,wallet_0428,0
0x00000f41,BTC,11.630599928772117,0.019529155114519744,2024-01-07 11:27:00,wallet_2818,wallet_0251,0
0x00001983,SOL,8.503775142085237,0.013570640185129108,2024-01-01 06:53:00,wallet_1391,wallet_2938,0
0x00000192,BTC,4.378444736144721,0.0063590656395404125,2024-01-07 01:20:00,wallet_0424,wallet_1376,0
0x0000014c,USDT,11.521079118787927,0.026685186264185066,2024-01-02 02:57:00,wallet_4919,wallet_1672,0
0x00000824,USDT,7.077835716851265,0.017855825050661377,2024-01-02 03:45:00,wallet_1888,wallet_1325,0
0x00002555,ETH,2.3801598334647287,0.005997460167353399,2024-01-05 17:53:00,wallet_4106,wallet_1408,0
0x000000a4,BNB,24.68929811368897,0.11776433557967321,2024-01-02 10:27:00,wallet_3051,wallet_2195,0
0x0000111b,BTC,20.382467958726263,0.05702991046719783,2024-01-04 02:40:00,wallet_1931,wallet_0209,0
0x00000a9b,BNB,28.728351088569575,0.056285562850118515,2024-01-01 12:57:00,wallet_1028,wallet_0106,0
0x000022db,ETH,2.829041067694064,0.004319347762561607,2024-01-02 12:38:00,wallet_4839,wallet_1719,0
0x00001cb2,BTC,31.764417061752113,0.09447022051686278,2024-01-05 07:42:00,wallet_2176,wallet_2796,0
0x0000154d,ETH,10.058399406950697,0.036452865073188866,2024-01-07 11:04:00,wallet_1661,wallet_3744,0
0x00001b86,BTC,13.051880672525561,0.052347225528981384,2024-01-02 00:52:00,wallet_2241,wallet_4958,0
0x00000536,USDT,1.586366812378893,0.0075681575065033235,2024-01-01 08:29:00,wallet_3056,wallet_4059,0
0x000021fa,BTC,47.62569516553634,0.10632432659652408,2024-01-06 00:14:00,wallet_3534,wallet_3794,0
0x0000067b,SOL,2.235812608092769,0.007518611137355178,2024-01-01 07:45:00,wallet_1866,wallet_2394,0
0x00000dfa,BTC,4.529841818535622,0.01425483870886707,2024-01-02 18:30:00,wallet_2565,wallet_3780,0
0x000002f1,ETH,10.22697778655804,0.03422158699275058,2024-01-07 12:40:00,wallet_4549,wallet_4914,0
0x000019b8,USDT,3.1008362009497477,0.01119751389514017,2024-01-01 18:57:00,wallet_0616,wallet_4933,0
0x000002c2,BNB,4.022796726338681,0.018662434518547627,2024-01-05 12:02:00,wallet_4934,wallet_3349,0
0x00000bc6,ETH,2.5555609182485233,0.009247819382076122,2024-01-01 07:57:00,wallet_2672,wallet_2777,0
0x0000216e,BNB,5.581158209792113,0.01703377998092002,2024-01-01 15:59:00,wallet_3966,wallet_2724,0
0x00002693,ETH,8.215537408555278,0.03032731204688725,2024-01-02 00:44:00,wallet_2311,wallet_1981,1
0x0000256e,USDT,19.130244459888036,0.0828477044070535,2024-01-02 21:44:00,wallet_0025,wallet_2076,0
0x000022e0,USDT,4.796848767216734,0.015054017950297875,2024-01-04 11:25:00,wallet_4342,wallet_1789,0
0x00002554,SOL,8.936269836479546,0.02125282218030433,2024-01-02 16:27:00,wallet_4426,wallet_2043,0
0x00002317,ETH,8.446388363095457,0.04160631134676145,2024-01-01 11:28:00,wallet_0531,wallet_2496,0
0x0000072a,ETH,6.042530266965229,0.007713032455451178,2024-01-06 06:59:00,wallet_4067,wallet_4222,0
0x00000bb4,SOL,1.9952893263929143,0.00388236561578973,2024-01-01 17:54:00,wallet_1312,wallet_0689,0
0x00001533,BNB,3.546805840399694,0.010666872190380173,2024-01-05 19:42:00,wallet_0052,wallet_4236,0
0x00000f27,BTC,1.6120045471189643,0.007649760103624975,2024-01-03 17:52:00,wallet_1080,wallet_2391,0
0x00001bf4,SOL,20.137034928344566,0.027975069711668923,2024-01-05 02:45:00,wallet_3126,wallet_4513,0
0x000013d9,BTC,23.400233122550677,0.03975718436167869,2024-01-04 17:20:00,wallet_4231,wallet_2392,0
0x0000239a,BTC,0.9212985106802584,0.004078406447572403,2024-01-07 11:02:00,wallet_1221,wallet_0043,0
0x00001c4c,BTC,1.4446488225316838,0.004804960057280329,2024-01-01 04:06:00,wallet_1634,wallet_3693,0
0x00001518,BNB,3.48788553197605,0.013184385891933924,2024-01-06 09:33:00,wallet_0904,wallet_3382,0
0x00001513,ETH,6.5598311328504115,0.025136217188681215,2024-01-01 14:57:00,wallet_3616,wallet_1105,0
0x000024d3,BNB,83.5955211273815,0.1151197310699332,2024-01-07 00:07:00,wallet_2785,wallet_1768,0
0x000008c6,BNB,17.227000353264017,0.04946791800436388,2024-01-04 20:29:00,wallet_4278,wallet_2353,0
0x00000343,BNB,5.2823368619759545,0.016264402972320586,2024-01-03 20:42:00,wallet_3666,wallet_2022,0
0x000020ca,USDT,10.432314566576364,0.01562686978426389,2024-01-01 16:08:00,wallet_1628,wallet_3680,0
0x00002352,USDT,20.385392019909247,0.04686204486552511,2024-01-03 10:51:00,wallet_0408,wallet_1371,0
0x000001b0,ETH,2.0067940380922566,0.009057948941591466,2024-01-01 06:07:00,wallet_4893,wallet_2902,0
0x00000d32,BTC,8.550303774291043,0.012116809318502448,2024-01-01 19:33:00,wallet_2737,wallet_2213,0
0x00001aa1,USDT,11.477854607996356,0.055124041771085076,2024-01-03 10:20:00,wallet_4588,wallet_4393,0
0x00001fc3,BTC,13.55816798378466,0.024310154434218616,2024-01-07 20:26:00,wallet_2581,wallet_4271,0
0x00002595,BNB,1.7652138213697304,0.007102217530594938,2024-01-03 21:02:00,wallet_2600,wallet_1111,0
0x000017b2,SOL,4.935332476576645,0.01708305514402704,2024-01-05 02:08:00,wallet_1059,wallet_4398,0
0x000004a9,BNB,2.4366253469447283,0.01069934261505372,2024-01-01 13:29:00,wallet_2684,wallet_3034,0
0x00001b16,SOL,3.8259087037092736,0.018533213739646066,2024-01-06 11:15:00,wallet_4938,wallet_3586,0
0x00001555,SOL,3.3392520352054786,0.008727771458974243,2024-01-01 04:10:00,wallet_3012,wallet_3872,0
0x00000bff,USDT,13.839081302203065,0.06375876377460953,2024-01-02 23:05:00,wallet_0075,wallet_4197,0
0x00000be4,ETH,14.742664774399385,0.061348990547933066,2024-01-05 16:53:00,wallet_3255,wallet_4529,0
0x00000cbf,ETH,1.011521487227031,0.004508849925293865,2024-01-06 00:09:00,wallet_3090,wallet_1889,0
0x00000aa9,BTC,7.422422147726959,0.022870647472784916,2024-01-04 19:11:00,wallet_0392,wallet_4446,0
0x00000d69,BNB,1.744048926570831,0.004581928461347023,2024-01-04 13:46:00,wallet_4619,wallet_3530,0
0x000001b1,SOL,27.586657940525708,0.07673852828477067,2024-01-03 19:38:00,wallet_2127,wallet_2531,0
0x00000cc8,BTC,12.651370187114178,0.04499959515253049,2024-01-01 07:08:00,wallet_1468,wallet_0991,0
0x00001b59,BTC,5.5501741171008705,0.025168240083924442,2024-01-01 12:51:00,wallet_3454,wallet_2088,0
